customerID,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn
8819-IMISP,Male,False,False,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,2429.10009765625,False
7802-EFKNY,Male,True,False,False,,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,100.4000015258789,True
8311-UEUAB,Female,True,True,True,True,DSL,True,False,False,False,True,True,Two year,True,Electronic check,5229.4501953125,False
5858-EAFCZ,Male,False,False,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.45000076293945,False
8035-BUYVG,Male,True,False,False,,DSL,True,True,True,False,False,False,One year,True,Electronic check,1716.449951171875,True
1163-ONYEY,Male,True,True,True,True,DSL,True,True,True,False,True,False,Month-to-month,True,Credit card (automatic),3023.550048828125,False
9787-XVQIU,Male,False,False,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,75.30000305175781,True
8945-MUQUF,Male,False,False,True,True,Fiber optic,True,True,False,False,True,False,One year,True,Electronic check,4837.60009765625,True
5656-MJEFC,Male,True,True,False,,DSL,True,False,True,True,True,False,Two year,False,Credit card (automatic),2032.300048828125,False
6082-OQFBA,Male,True,True,True,False,No,,,,,,,One year,False,Mailed check,436.8999938964844,False
8051-HJRLT,Female,False,False,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.55000305175781,True
8974-OVACP,Female,False,False,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.149999618530273,False
4010-YLMVT,Female,False,False,True,True,Fiber optic,True,True,False,False,True,True,Month-to-month,True,Credit card (automatic),5893.9501953125,False
1379-FRVEB,Male,False,True,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,1430.050048828125,False
8612-GXIDD,Male,True,True,True,True,No,,,,,,,Two year,True,Bank transfer (automatic),313.0,False
6288-CHQJB,Female,True,True,True,False,DSL,True,False,True,True,False,True,Two year,False,Bank transfer (automatic),3871.85009765625,False
8160-HOWOX,Female,False,False,True,False,DSL,False,False,False,False,True,True,Month-to-month,True,Electronic check,458.1000061035156,False
3023-GFLBR,Female,True,True,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Credit card (automatic),2745.699951171875,True
6648-INWPS,Male,True,True,True,False,No,,,,,,,Month-to-month,False,Electronic check,341.3500061035156,False
4223-BKEOR,Female,False,True,True,False,DSL,True,False,True,False,False,True,One year,False,Mailed check,1336.800048828125,False
4079-VTGLK,Male,True,False,True,True,DSL,False,False,True,False,True,True,Two year,False,Electronic check,2181.75,False
1763-WQFUK,Male,False,False,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Mailed check,147.75,False
1391-UBDAR,Male,False,False,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Electronic check,818.4500122070312,False
8894-JVDCV,Female,False,False,True,True,Fiber optic,True,True,True,True,True,True,One year,True,Credit card (automatic),7133.4501953125,False
2023-VQFDL,Male,False,False,True,False,No,,,,,,,Month-to-month,False,Electronic check,348.79998779296875,False
1345-GKDZZ,Male,False,True,True,False,No,,,,,,,Month-to-month,False,Mailed check,128.60000610351562,False
2014-MKGMH,Female,False,False,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Electronic check,4674.39990234375,False
5628-FCGYG,Male,False,False,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,1737.449951171875,False
2560-WBWXF,Male,False,False,True,True,No,,,,,,,Two year,True,Bank transfer (automatic),1498.8499755859375,False
0248-IPDFW,Female,False,False,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,50.099998474121094,False
7978-DKUQH,Female,True,False,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,1797.75,False
4335-UPJSI,Female,False,True,True,False,No,,,,,,,Two year,False,Mailed check,498.1000061035156,False
0524-IAVZO,Female,True,False,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,2624.25,True
2737-YNGYW,Female,False,False,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Electronic check,184.10000610351562,True
1784-EZDKJ,Male,True,False,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Bank transfer (automatic),5498.7998046875,False
9297-FVVDH,Female,True,True,True,True,DSL,True,False,True,True,True,True,Two year,True,Electronic check,4845.39990234375,False
8007-YYPWD,Female,False,False,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),369.1000061035156,False
7101-HRBLJ,Female,True,True,True,False,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),6096.89990234375,False
5159-YFPKQ,Female,False,False,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,160.75,True
6635-CPNUN,Male,True,False,True,True,Fiber optic,False,True,True,False,True,False,Month-to-month,False,Credit card (automatic),2684.35009765625,False
4021-RQSNY,Male,True,False,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,3004.14990234375,True
5453-YBTWV,Male,True,True,True,False,Fiber optic,True,True,True,True,True,False,Two year,True,Credit card (automatic),6994.7998046875,False
5039-LZRQT,Female,False,False,True,False,No,,,,,,,One year,False,Mailed check,273.25,False
2931-VUVJN,Female,True,False,True,True,Fiber optic,True,True,True,True,False,False,One year,True,Electronic check,5483.89990234375,False
9061-TIHDA,Male,True,False,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,1233.6500244140625,True
8699-ASUFO,Male,True,False,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,527.9000244140625,True
6418-PIQSP,Female,True,False,True,False,DSL,True,False,True,True,True,True,Two year,False,Mailed check,4985.89990234375,False
8220-OCUFY,Female,False,False,True,False,DSL,True,False,True,True,False,False,One year,True,Electronic check,1258.3499755859375,False
3995-WFCSM,Female,False,False,True,False,DSL,False,False,True,False,False,True,Month-to-month,False,Electronic check,111.4000015258789,False
1895-QTKDO,Female,False,False,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),43.95000076293945,False
2038-OEQZH,Male,False,False,True,False,Fiber optic,False,False,True,False,False,True,Month-to-month,False,Electronic check,308.1000061035156,False
1178-PZGAB,Female,False,False,True,False,No,,,,,,,One year,False,Credit card (automatic),383.6499938964844,False
7927-AUXBZ,Female,False,False,True,False,Fiber optic,False,False,False,True,True,False,Month-to-month,False,Electronic check,2555.89990234375,True
2626-VEEWG,Male,True,True,True,False,No,,,,,,,Two year,True,Credit card (automatic),1284.199951171875,False
2878-RMWXY,Male,True,False,True,True,Fiber optic,True,True,True,False,False,True,Two year,True,Credit card (automatic),7550.2998046875,False
1657-DYMBM,Male,True,False,True,False,No,,,,,,,Two year,False,Credit card (automatic),1110.050048828125,False
7311-MQJCH,Female,False,False,True,False,No,,,,,,,One year,False,Electronic check,99.5999984741211,False
7375-WMVMT,Male,True,False,True,False,Fiber optic,False,True,True,True,False,True,Two year,True,Credit card (automatic),6707.14990234375,False
1136-XGEQU,Female,True,True,True,True,DSL,False,True,True,True,True,True,One year,True,Credit card (automatic),4164.39990234375,False
2530-FMFXO,Male,True,True,True,True,Fiber optic,False,False,True,True,True,True,Two year,True,Electronic check,5873.75,False
6844-DZKRF,Male,False,False,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Credit card (automatic),109.25,False
4695-WJZUE,Female,False,False,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Electronic check,179.25,True
7619-ODSGN,Male,True,True,True,True,DSL,True,False,False,False,False,False,Month-to-month,False,Electronic check,1338.1500244140625,True
5970-GHJAW,Male,True,True,True,False,No,,,,,,,Two year,False,Credit card (automatic),862.4000244140625,False
8879-XUAHX,Male,True,False,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Electronic check,8564.75,False
3689-MOZGR,Female,False,False,False,,DSL,False,False,False,True,False,False,Month-to-month,True,Electronic check,926.2000122070312,False
4195-PNGZS,Male,True,True,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),1718.199951171875,False
5003-XZWWO,Male,True,False,True,True,DSL,False,True,True,True,True,True,Two year,False,Credit card (automatic),5956.85009765625,False
3988-RQIXO,Female,False,False,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,91.30000305175781,True
7622-FWGEW,Male,True,False,True,False,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),4824.4501953125,False
6922-NCEDI,Male,False,True,True,False,No,,,,,,,One year,True,Mailed check,1238.6500244140625,False
2514-GINMM,Male,False,False,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.5,True
9891-NQDBD,Female,True,False,True,True,No,,,,,,,One year,False,Mailed check,672.2000122070312,False
6131-IUNXN,Female,True,True,True,False,No,,,,,,,Month-to-month,False,Mailed check,382.20001220703125,False
8548-AWOFC,Male,True,False,True,True,DSL,False,False,False,True,False,True,Month-to-month,False,Electronic check,4264.60009765625,False
9798-DRYDS,Female,True,True,True,True,DSL,False,False,True,True,False,False,One year,True,Mailed check,1070.699951171875,False
8532-UEFWH,Male,True,True,True,True,No,,,,,,,Two year,False,Mailed check,1345.8499755859375,False
6296-DDOOR,Female,False,False,True,False,DSL,False,True,False,False,True,False,One year,False,Electronic check,1045.25,False
7951-VRDVK,Female,False,False,True,False,DSL,True,True,True,True,True,True,One year,False,Bank transfer (automatic),3003.550048828125,False
5931-FLJJF,Male,True,False,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,467.54998779296875,True
4815-YOSUK,Male,True,True,True,True,Fiber optic,True,True,True,True,False,True,One year,True,Credit card (automatic),7537.5,False
2659-VXMWZ,Male,True,True,True,True,Fiber optic,True,True,True,False,True,True,One year,True,Electronic check,7482.10009765625,True
0380-NEAVX,Male,False,False,True,False,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,3343.14990234375,False
3207-OYBWH,Male,True,False,True,True,Fiber optic,False,True,True,False,False,True,Month-to-month,True,Bank transfer (automatic),5427.0498046875,True
4285-GYRQC,Female,True,False,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,587.0999755859375,True
7216-EWTRS,Female,True,False,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,100.80000305175781,True
4365-MSDYN,Male,True,False,True,False,No,,,,,,,Month-to-month,True,Bank transfer (automatic),161.14999389648438,False
7036-TYDEC,Female,False,False,True,True,Fiber optic,False,False,True,True,True,True,Two year,False,Electronic check,7028.5,False
5802-ADBRC,Female,True,False,True,True,Fiber optic,True,False,True,False,True,True,One year,True,Mailed check,5232.89990234375,False
8076-FEZKJ,Male,False,False,True,False,No,,,,,,,One year,False,Mailed check,225.85000610351562,False
5197-YPYBZ,Female,True,True,True,True,No,,,,,,,Two year,False,Credit card (automatic),274.70001220703125,False
8337-MSSXB,Female,False,False,True,False,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,1180.949951171875,True
4312-GVYNH,Female,True,False,False,,DSL,True,False,True,True,False,True,Two year,True,Bank transfer (automatic),3370.199951171875,False
8495-LJDFO,Female,False,False,True,True,Fiber optic,True,False,True,True,True,True,Month-to-month,True,Bank transfer (automatic),7111.2998046875,False
0839-JTCUD,Female,True,True,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),5958.85009765625,False
5494-WOZRZ,Female,True,True,True,False,DSL,True,False,True,True,True,True,Two year,True,Credit card (automatic),5999.85009765625,False
1302-UHBDD,Male,False,False,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,1648.449951171875,False
2234-EOFPT,Male,True,False,True,False,DSL,True,True,False,True,True,True,Two year,True,Bank transfer (automatic),5753.25,False
8619-IJNDK,Female,True,True,True,False,DSL,True,True,True,True,False,False,Two year,False,Credit card (automatic),4492.89990234375,False
8378-LKJAF,Male,True,True,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Credit card (automatic),3956.699951171875,False
8182-BJDSI,Female,False,False,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,2625.550048828125,True
2528-HFYZX,Male,True,False,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,1233.4000244140625,True
1153-GNOLC,Male,False,False,False,,DSL,False,True,False,False,True,False,One year,True,Electronic check,1309.0,False
3298-QEICA,Female,True,True,False,,DSL,True,False,False,True,False,False,Two year,False,Mailed check,813.4500122070312,False
0788-DXBFY,Male,True,True,True,False,No,,,,,,,One year,True,Electronic check,1108.800048828125,False
3597-YASZG,Female,True,False,True,True,Fiber optic,False,True,False,True,True,True,Two year,True,Bank transfer (automatic),7349.35009765625,False
3496-LFSZU,Male,True,False,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,294.20001220703125,False
5242-UOWHD,Male,True,True,True,False,No,,,,,,,Two year,False,Mailed check,929.2000122070312,False
2482-CZGBB,Male,False,False,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,740.0,True
6479-SZPLM,Male,True,True,True,False,No,,,,,,,Two year,False,Credit card (automatic),754.5,False
8097-VBQTZ,Male,False,False,True,False,DSL,True,True,False,True,True,False,Month-to-month,True,Mailed check,3883.300048828125,False
4500-HKANN,Male,True,True,True,True,DSL,False,True,False,True,False,False,Two year,False,Mailed check,1414.199951171875,False
9917-KWRBE,Female,True,True,True,True,DSL,True,True,True,False,True,False,One year,True,Credit card (automatic),3211.199951171875,False
3420-ZDBMA,Male,False,False,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,371.6000061035156,False
2212-LYASK,Male,True,True,False,,DSL,False,True,True,False,False,True,One year,True,Credit card (automatic),1246.4000244140625,False
1393-IMKZG,Female,False,False,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,95.8499984741211,False
8069-RHUXK,Female,True,True,False,,DSL,True,False,False,True,False,False,Two year,False,Credit card (automatic),2545.699951171875,False
3398-GCPMU,Female,True,True,True,True,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),6448.85009765625,False
2908-WGAXL,Female,True,True,True,True,No,,,,,,,Two year,True,Credit card (automatic),1468.9000244140625,False
3378-AJRAO,Male,True,True,True,True,No,,,,,,,One year,False,Electronic check,1013.5999755859375,False
1013-QCWAM,Female,True,False,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,6690.75,False
0866-QLSIR,Female,False,False,True,True,DSL,True,True,False,True,False,False,One year,True,Mailed check,2088.75,True
6050-FFXES,Female,True,False,True,True,Fiber optic,False,False,True,True,True,True,Two year,False,Bank transfer (automatic),7240.64990234375,False
7181-BQYBV,Female,True,True,True,True,Fiber optic,True,False,True,False,True,True,Month-to-month,True,Electronic check,102.44999694824219,True
0362-RAOQO,Female,False,False,True,False,No,,,,,,,Two year,False,Credit card (automatic),830.25,False
9554-DFKIC,Male,True,True,True,True,DSL,True,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),1588.699951171875,False
5527-ACHSO,Female,False,False,True,False,DSL,False,False,False,True,True,True,Month-to-month,False,Mailed check,829.2999877929688,False
0829-DDVLK,Female,False,False,True,False,No,,,,,,,One year,False,Credit card (automatic),302.45001220703125,False
1399-UBQIU,Male,False,False,True,False,DSL,False,False,True,False,True,True,Month-to-month,True,Electronic check,712.25,False
1813-JLKWR,Female,True,True,True,False,No,,,,,,,One year,False,Bank transfer (automatic),1336.6500244140625,False
0336-PIKEI,Male,True,False,True,False,DSL,True,True,True,True,True,False,Two year,False,Bank transfer (automatic),5360.75,False
7322-OCWHC,Male,True,False,True,True,Fiber optic,True,True,True,True,False,False,Two year,True,Bank transfer (automatic),6735.0498046875,False
9537-VHDTA,Female,False,True,True,False,DSL,True,False,False,False,False,False,Month-to-month,False,Mailed check,51.20000076293945,False
4957-TIALW,Female,False,True,True,False,DSL,True,True,True,True,False,False,One year,False,Credit card (automatic),1010.0,False
2054-PJOCK,Female,False,False,True,True,DSL,False,False,True,True,True,True,One year,False,Credit card (automatic),4847.0498046875,False
9150-HEPMB,Male,False,False,True,False,DSL,True,False,True,False,False,False,One year,False,Mailed check,3019.699951171875,False
9030-QGZNL,Female,False,False,True,False,No,,,,,,,Two year,False,Mailed check,161.64999389648438,False
6204-IEUXJ,Female,False,False,True,False,Fiber optic,False,False,True,True,False,False,Month-to-month,False,Credit card (automatic),217.5500030517578,True
3126-WQMGH,Female,True,False,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),2583.75,False
4529-CKBCL,Female,False,False,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,146.0500030517578,True
2506-CLAKW,Female,False,False,True,False,Fiber optic,True,True,True,True,False,True,Month-to-month,True,Bank transfer (automatic),567.4500122070312,True
7176-WRTNX,Male,False,False,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),7711.25,False
1583-IHQZE,Male,False,False,True,True,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Mailed check,1384.75,True
5732-IKGQH,Male,True,False,True,False,Fiber optic,True,False,True,True,True,True,One year,True,Bank transfer (automatic),5481.25,False
9239-GZHZE,Female,True,False,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),8124.2001953125,False
7205-BAIAD,Female,False,False,True,False,No,,,,,,,Two year,True,Bank transfer (automatic),827.2999877929688,False
0151-ONTOV,Female,False,False,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,70.9000015258789,True
4140-MUHUG,Female,False,False,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,220.9499969482422,True
0093-EXYQL,Female,False,False,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,3673.60009765625,False
8064-RAVOH,Male,False,True,True,False,DSL,False,False,True,False,False,False,Month-to-month,True,Electronic check,49.849998474121094,False
0219-QAERP,Male,True,False,True,False,No,,,,,,,One year,False,Credit card (automatic),576.6500244140625,False
0320-JDNQG,Male,True,True,True,False,Fiber optic,True,False,False,True,True,True,Month-to-month,True,Electronic check,2331.300048828125,True
7180-PISOG,Male,True,True,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.5,True
9168-INPSZ,Female,True,False,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,False,Electronic check,4495.64990234375,False
3571-RFHAR,Male,False,False,True,True,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Electronic check,6941.2001953125,True
0015-UOCOJ,Female,False,False,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Electronic check,340.3500061035156,False
5334-AFQJB,Male,False,False,True,True,No,,,,,,,Two year,True,Credit card (automatic),1789.9000244140625,False
2754-SDJRD,Female,False,False,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Credit card (automatic),908.5499877929688,False
9578-VRMNM,Female,False,False,True,True,DSL,False,False,True,False,False,True,Month-to-month,True,Credit card (automatic),1043.3499755859375,True
1587-FKLZB,Male,True,True,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Credit card (automatic),6822.14990234375,True
6140-QNRQQ,Male,False,False,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,71.55000305175781,True
8963-JLGJT,Male,False,True,True,False,DSL,True,False,True,False,False,False,Month-to-month,False,Mailed check,157.5500030517578,False
4307-KTUMW,Male,True,False,True,True,Fiber optic,True,False,True,False,False,True,Month-to-month,False,Electronic check,5029.2001953125,True
1465-LNTLJ,Male,True,False,True,False,DSL,False,False,True,True,False,True,Month-to-month,True,Credit card (automatic),581.7000122070312,False
5440-FLBQG,Male,True,False,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),7318.2001953125,True
2135-DQWAQ,Female,False,False,True,False,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Mailed check,420.45001220703125,False
4056-QHXHZ,Female,True,True,True,True,Fiber optic,True,False,True,True,True,True,Two year,False,Mailed check,7576.7001953125,False
7470-MCQTK,Female,True,False,False,,DSL,False,False,True,False,True,True,Month-to-month,True,Bank transfer (automatic),633.4000244140625,True
7488-MXJIV,Female,False,False,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,321.6499938964844,True
7401-JIXNM,Female,True,True,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),4965.0,False
9339-FIIJL,Male,True,False,True,True,DSL,False,True,True,True,True,True,Two year,False,Bank transfer (automatic),6151.89990234375,False
2027-FECZV,Male,False,False,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,1253.9000244140625,True
2672-DZUOY,Male,False,False,False,,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,25.149999618530273,True
4706-DGAHW,Male,False,False,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,45.20000076293945,False
3870-MQAMG,Female,True,False,True,True,Fiber optic,False,True,True,True,True,True,One year,False,Electronic check,5893.14990234375,True
6670-MFRPK,Male,True,True,True,True,Fiber optic,False,False,True,False,False,False,Two year,True,Credit card (automatic),5420.64990234375,False
6177-PEVRA,Female,False,False,True,False,DSL,True,True,False,False,False,False,Two year,False,Credit card (automatic),2627.35009765625,False
4800-CZMPC,Female,True,True,True,True,Fiber optic,True,True,False,False,True,True,One year,True,Credit card (automatic),5037.5498046875,True
4813-HQMGZ,Female,True,False,True,True,Fiber optic,False,False,False,True,False,True,Month-to-month,True,Electronic check,743.75,False
7579-KKLOE,Male,True,True,True,True,DSL,True,True,True,True,True,True,Two year,True,Mailed check,6589.60009765625,False
7377-DMMRI,Male,False,False,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Electronic check,92.44999694824219,True
8402-EIVQS,Male,True,False,True,False,Fiber optic,True,True,False,False,True,True,One year,True,Credit card (automatic),6733.14990234375,False
4947-DSMXK,Male,True,True,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Bank transfer (automatic),3410.0,False
7245-NIIWQ,Female,False,False,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,199.85000610351562,False
0002-ORFBO,Female,True,True,True,False,DSL,False,True,False,True,True,False,One year,True,Mailed check,593.2999877929688,False
3324-OIRTO,Male,True,True,True,False,Fiber optic,True,True,True,False,True,True,One year,True,Bank transfer (automatic),7288.39990234375,False
5414-OFQCB,Male,False,False,True,True,Fiber optic,False,False,False,True,True,False,Two year,True,Credit card (automatic),5229.7998046875,False
4967-WPNCF,Male,False,False,False,,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),4464.7998046875,False
8552-OBVRU,Female,True,True,True,False,Fiber optic,True,False,True,True,True,True,Month-to-month,True,Electronic check,5068.0498046875,False
8499-BRXTD,Male,False,False,True,False,No,,,,,,,One year,False,Mailed check,401.8500061035156,False
9154-QDGTH,Male,True,True,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Credit card (automatic),4451.85009765625,False
8197-BFWVU,Female,True,True,True,True,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),6688.9501953125,False
2577-GVSIL,Male,True,True,True,True,DSL,False,False,False,True,True,True,One year,True,Bank transfer (automatic),2661.10009765625,False
9367-OIUXP,Male,False,False,True,False,No,,,,,,,Month-to-month,False,Mailed check,73.05000305175781,False
6770-UAYGJ,Female,True,True,True,True,No,,,,,,,Two year,False,Mailed check,1211.6500244140625,False
6463-HHXJR,Female,True,True,True,True,Fiber optic,True,True,True,False,True,False,Two year,False,Bank transfer (automatic),7030.64990234375,False
7928-VJYAB,Male,True,True,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,1020.2000122070312,False
1187-WILMM,Male,True,True,True,True,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),5597.64990234375,False
9776-OJUZI,Female,False,False,True,True,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Bank transfer (automatic),6223.2998046875,False
1306-RPWXZ,Female,False,True,True,False,No,,,,,,,Two year,False,Credit card (automatic),1024.6500244140625,False
8949-JTMAY,Female,False,False,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Credit card (automatic),2933.199951171875,True
2774-LVQUS,Female,True,False,True,True,Fiber optic,False,False,True,True,False,False,Month-to-month,True,Electronic check,1258.300048828125,True
3097-PYWXL,Female,True,True,True,False,No,,,,,,,Month-to-month,True,Electronic check,82.9000015258789,False
2266-SJNAT,Female,True,False,True,True,Fiber optic,False,True,True,True,True,True,One year,False,Credit card (automatic),7789.60009765625,False
0869-PAPRP,Female,True,False,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Credit card (automatic),2067.0,False
4238-JSSWH,Female,True,False,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,False,Bank transfer (automatic),3452.550048828125,False
2972-YDYUW,Female,False,False,True,True,Fiber optic,False,True,False,True,False,True,One year,False,Electronic check,5468.9501953125,False
1104-FEJAM,Male,True,True,True,True,DSL,False,True,False,False,False,True,Month-to-month,False,Electronic check,1802.1500244140625,False
2809-ILCYT,Female,True,False,True,True,No,,,,,,,One year,True,Mailed check,733.5499877929688,False
5499-ECUTN,Female,True,False,True,False,DSL,True,False,True,False,True,False,One year,True,Credit card (automatic),3021.449951171875,False
4981-FLTMF,Female,True,True,True,True,DSL,True,True,False,True,False,False,Month-to-month,False,Bank transfer (automatic),3687.85009765625,False
9121-PHQSR,Male,True,False,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Credit card (automatic),1391.1500244140625,False
3113-IWHLC,Male,False,False,True,False,DSL,True,False,True,False,False,False,Month-to-month,True,Mailed check,274.3500061035156,False
3211-ILJTT,Male,True,False,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),1214.050048828125,True
4612-THJBS,Female,False,False,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Bank transfer (automatic),5510.64990234375,True
4277-BWBML,Male,True,True,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),1322.8499755859375,False
4094-NSEDU,Female,False,False,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,1973.75,True
0234-TEVTT,Female,True,True,False,,DSL,True,False,True,False,False,True,One year,False,Credit card (automatic),2196.300048828125,False
4304-TSPVK,Female,True,False,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),7843.5498046875,False
1552-AAGRX,Female,False,False,True,True,Fiber optic,True,False,False,True,True,True,Month-to-month,False,Bank transfer (automatic),3211.89990234375,False
2637-FKFSY,Female,True,False,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,130.14999389648438,False
9796-MVYXX,Female,False,False,False,,DSL,True,False,True,True,False,False,Two year,False,Mailed check,692.3499755859375,False
7874-ECPQJ,Female,False,True,True,False,No,,,,,,,Month-to-month,True,Bank transfer (automatic),85.5,False
0020-INWCK,Female,True,True,True,True,Fiber optic,False,True,True,False,False,True,Two year,True,Credit card (automatic),6849.39990234375,False
7089-RKVSZ,Male,True,True,True,True,No,,,,,,,One year,False,Mailed check,203.9499969482422,False
2683-JXWQQ,Male,True,True,False,,DSL,True,False,True,False,False,False,Month-to-month,False,Bank transfer (automatic),2117.199951171875,False
9548-ZMVTX,Male,True,True,True,True,Fiber optic,False,True,True,True,False,False,Two year,False,Bank transfer (automatic),6565.85009765625,False
8739-XNIKG,Female,False,False,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,424.75,False
9755-JHNMN,Female,False,False,True,False,DSL,True,True,True,True,False,False,Two year,False,Bank transfer (automatic),3306.85009765625,False
3981-QSVQI,Male,False,False,True,False,No,,,,,,,Month-to-month,True,Bank transfer (automatic),168.89999389648438,False
